"yearmonth","hosname","amprhcode","ampr_nb","hnamehos","ampr_main_nb","timecup"
"256507",ศูนย์บริการสาธารณสุข55 เดชะสัมพันธ์,เขตยานนาวา,"12",มิตรไมตรีคลินิกเวชกรรม(พระประแดง),"04",1
"256507",ศูนย์บริการสาธารณสุข55 เดชะสัมพันธ์,เขตยานนาวา,"12",รพ.เจริญกรุงประชารักษ์,"31",282
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.กลาง,"08",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.ขลุง,"02",4
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.คลองหลวง,"02",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.ค่ายบางระจัน,"03",2
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.ทองผาภูมิ,"07",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.ทับสะแก,"03",2
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.ธัญบุรี,"03",6
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.นพรัตนราชธานี,"43",551
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.นภาลัย,"02",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.บางจาก,"04",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.บางบัวทอง,"04",2
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.บางบ่อ,"02",2
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.บางปะอิน,"06",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.บางพลี,"03",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.พระนครศรีอยุธยา,"01",2
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.พระสมุทรเจดีย์สวาทยานนท์,"05",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.สมุทรปราการ,"01",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.สมุทรสาคร,"01",1
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.สิรินธร,"32",333
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รพ.ไทรน้อย,"05",4
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รักษ์สุขคลินิกเวชกรรม(สาขาคลอง 8),"03",2
"256507",ศูนย์บริการสาธารณสุข56 ทับเจริญ,เขตบึงกุ่ม,"27",รักษ์สุขคลินิกเวชกรรม(สาขาสนามบินน้ำ),"01",4
"256507",ศูนย์บริการสาธารณสุข57 บุญเรือง ล้ำเลิศ,เขตประเวศ,"32",รพ.ทั่วไปขนาดใหญ่แพทย์ปัญญา,"34",1
"256507",ศูนย์บริการสาธารณสุข57 บุญเรือง ล้ำเลิศ,เขตประเวศ,"32",รพ.นพรัตนราชธานี,"43",14
"256507",ศูนย์บริการสาธารณสุข57 บุญเรือง ล้ำเลิศ,เขตประเวศ,"32",รพ.บางพลี,"03",5
"256507",ศูนย์บริการสาธารณสุข57 บุญเรือง ล้ำเลิศ,เขตประเวศ,"32",รพ.สมุทรปราการ,"01",2
"256507",ศูนย์บริการสาธารณสุข57 บุญเรือง ล้ำเลิศ,เขตประเวศ,"32",รพ.สิรินธร,"32",343
"256507",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,เขตราษฎร์บูรณะ,"24",รพ.ด่านช้าง,"03",2
"256507",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,เขตราษฎร์บูรณะ,"24",รพ.ตากสิน,"18",47
"256507",ศูนย์บริการสาธารณสุข58 ล้อม-พิมเสนฟักอุดม,เขตราษฎร์บูรณะ,"24",รพ.สมุทรสาคร,"01",2
"256507",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,เขตทุ่งครุ,"49",มิตรไมตรีคลินิกเวชกรรม(พระประแดง),"04",4
"256507",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,เขตทุ่งครุ,"49",มิตรไมตรีคลินิกเวชกรรม(สุขสวัสดิ์),"05",6
"256507",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,เขตทุ่งครุ,"49",รพ.ตากสิน,"18",234
"256507",ศูนย์บริการสาธารณสุข59 ทุ่งครุ,เขตทุ่งครุ,"49",รพ.บางพลี,"03",1
